CÓDIGOS,TÍTULOS CONTÁBEIS,ATRIBUTOS,E,conta
8.1.1.55.20.00-6,(-) Vinculados a Operações Realizadas com o Exterior,,-,8115520006
8.1.1.60.00.00-6,(-) DESPESAS DE ACEITES CAMBIAIS,,712,8116000006
8.1.1.65.00.00-1,(-) DESPESAS DE LETRAS DE CRÉDITO DO AGRONEGÓCIO,,712,8116500001
8.1.1.70.00.00-5,(-) DESPESAS DE LETRAS IMOBILIÁRIAS,,712,8117000005
8.1.1.75.00.00-0,(-) DESPESAS DE LETRAS DE CRÉDITO IMOBILIÁRIO,,712,8117500000
8.1.1.77.00.00-6,(-) DESPESAS DE LETRAS IMOBILIÁRIAS GARANTIDAS,,712,8117700006
8.1.1.78.00.00-9,(-) LETRAS DE CRÉDITO DE DESENVOLVIMENTO,,-,8117800009
8.1.1.80.00.00-4,(-) DESPESAS DE LETRAS HIPOTECÁRIAS,,712,8118000004
8.1.1.82.00.00-0,(-) DESPESAS DE LETRAS FINANCEIRAS,,712,8118200000
8.1.1.83.00.00-3,(-) DESPESAS DE LETRAS OUTRAS,,712,8118300003
8.1.1.85.00.00-9,(-) DESPESAS DE CONTRIBUIÇÃO A FUNDO GARANTIDOR DE CRÉDITOS,,712,8118500009
8.1.1.85.10.00-6,(-) Contribuição Ordinária,,-,8118510006
8.1.1.85.20.00-3,(-) Contribuição Especial,,-,8118520003
8.1.1.85.30.00-0,(-) Contribuição Adicional,,-,8118530000
8.1.1.87.00.00-5,(-) DESPESAS DE CERTIFICADOS DE OPERAÇÕES ESTRUTURADAS,,712,8118700005
8.1.1.88.00.00-8,(-) DESPESAS DE CAPTAÇÃO POR EMISSÕES DE CONTROLADAS NÃO SUJEITAS A AUTORIZAÇÃO DO BANCO CENTRAL,,712,8118800008
8.1.1.89.00.00-1,(-) DESPESAS DE OBRIGAÇÃO POR COTAS DE FUNDOS DE INVESTIMENTO,,712,8118900001
8.1.1.90.00.00-3,(-) DESPESAS DE DEBÊNTURES,,-,8119000003
8.1.1.90.10.00-0,(-) Em Moeda Estrangeira,,-,8119010000
8.1.1.90.20.00-7,(-) Em Moeda Nacional,,-,8119020007
8.1.1.91.00.00-6,(-) DESPESAS DE INSTRUMENTOS COM CLÁUSULAS DE SUBORDINAÇÃO,,712,8119100006
8.1.1.91.10.00-3,(-) Despesas de Instrumentos Elegíveis a Capital Principal,,-,8119110003
8.1.1.91.20.00-0,(-) Despesas de Instrumentos Elegíveis a Capital Complementar,,-,8119120000
8.1.1.91.30.00-7,(-) Despesas de Instrumentos Elegíveis a Capital Nível II,,-,8119130007
8.1.1.91.50.00-1,(-) Despesas de Outros Instrumentos Com Cláusula de Subordinação,,-,8119150001
8.1.1.95.00.00-8,(-) APE - DESPESAS DE DEPÓSITOS ESPECIAIS,,712,8119500008
8.1.1.98.00.00-7,(-) DESPESAS DE REMUNERAÇÃO DE CONTA DE PAGAMENTO PRÉ-PAGA,,-,8119800007
8.1.2.00.00.00-9,(-) Despesas de Obrigações por Empréstimos e Repasses,,-,8120000009
8.1.2.05.00.00-4,(-) DESPESAS DE EMPRÉSTIMOS - SFH,,712,8120500004
8.1.2.10.00.00-8,(-) DESPESAS DE ASSISTÊNCIA FINANCEIRA - BANCO CENTRAL,,712,8121000008
8.1.2.15.00.00-3,(-) DESPESAS DE REDESCONTO DO BANCO CENTRAL,,712,8121500003
8.1.2.20.00.00-7,(-) DESPESAS DE REFINANCIAMENTOS,,712,8122000007
8.1.2.20.20.00-1,(-) Tesouro Nacional Área Rural e Industrial,,-,8122020001
8.1.2.20.30.00-8,(-) Recursos do SFH,,-,8122030008
8.1.2.30.00.00-6,(-) DESPESAS DE EMPRÉSTIMOS NO PAÍS - OUTRAS INSTITUIÇÕES,,712,8123000006
8.1.2.40.00.00-5,(-) DESPESAS DE EMPRÉSTIMOS NO EXTERIOR,,-,8124000005
8.1.2.45.00.00-0,(-) DESPESAS DE REPASSES - TESOURO NACIONAL,,712,8124500000
8.1.2.50.00.00-4,(-) DESPESAS DE REPASSES - BANCO DO BRASIL,,712,8125000004
8.1.2.55.00.00-9,(-) DESPESAS DE REPASSES - BNDES,,712,8125500009
8.1.2.60.00.00-3,(-) DESPESAS DE REPASSES - CEF,,712,8126000003
8.1.2.65.00.00-8,(-) DESPESAS DE REPASSES - FINAME,,712,8126500008
8.1.2.70.00.00-2,(-) DESPESAS DE REPASSES - FINEP,,712,8127000002
8.1.2.75.00.00-7,(-) DESPESAS DE REPASSES - OUTRAS INSTITUIÇÕES OFICIAIS,,712,8127500007
8.1.2.80.00.00-1,(-) DESPESAS DE REPASSES - INTERFINANCEIROS,,712,8128000001
8.1.2.90.00.00-0,(-) DESPESAS DE REPASSES DO EXTERIOR,,712,8129000000
8.1.2.95.00.00-5,(-) DESPESAS DE OBRIGAÇÕES COM BANQUEIROS NO EXTERIOR,,712,8129500005
8.1.3.00.00.00-6,(-) Despesas de Arrendamento,,-,8130000006
8.1.3.70.00.00-9,(-) ARRENDADOR - OPERACIONAL,,712,8137000009
8.1.3.70.10.00-6,(-) Despesa Apropriação Custos Diretos Iniciais,,-,8137010006
8.1.3.70.20.00-3,(-) Despesa de Depreciação,,-,8137020003
8.1.3.70.30.00-0,(-) Despesa de Amortização,,-,8137030000
8.1.3.70.40.00-7,(-) Despesa de Redução ao Valor Recuperável,,-,8137040007
8.1.3.70.90.00-2,(-) Outras Despesas,,-,8137090002
8.1.3.75.00.00-4,(-) SUBARRENDADOR - OPERACIONAL,,712,8137500004
8.1.3.75.20.00-8,(-) Despesa de Depreciação,,-,8137520008
8.1.3.75.30.00-5,(-) Despesa de Amortização,,-,8137530005
8.1.3.75.40.00-2,(-) Despesa de Redução ao Valor Recuperável,,-,8137540002
8.1.3.75.90.00-7,(-) Outras Despesas,,-,8137590007
8.1.3.80.00.00-8,(-) ARRENDATÁRIO,,712,8138000008
8.1.3.80.10.00-5,(-) Despesa Financeira de Arrendamento,,-,8138010005
8.1.3.80.80.00-4,(-) Perdas em operações de retroarrendamento,,-,8138080004
8.1.3.80.90.00-1,(-) Outras Despesas,,-,8138090001
8.1.3.85.00.00-3,(-) SUBARRENDATÁRIO,,712,8138500003
8.1.3.85.10.00-0,(-) Despesa Financeira de Subarrendamento,,-,8138510000
8.1.3.85.90.00-6,(-) Outras Despesas,,-,8138590006
8.1.3.88.00.00-2,(-) Despesas de Arrendamento de Bens,,712,8138800002
8.1.5.00.00.00-0,(-) Despesas com Títulos e Valores Mobiliários e Instrumentos Financeiros Derivativos,,-,8150000000
8.1.5.20.00.00-8,(-) PREJUÍZOS COM TÍTULOS DE RENDA FIXA,,712,8152000008
8.1.5.30.00.00-7,(-) PREJUÍZOS COM TÍTULOS DE RENDA VARIÁVEL,,712,8153000007
8.1.5.40.00.00-6,(-) DESPESAS DE AJUSTE A VALOR JUSTO DE APLICAÇÕES EM FUNDOS DE INVESTIMENTO,,712,8154000006
8.1.5.50.00.00-5,(-) DESPESAS EM OPERAÇÕES COM DERIVATIVOS,,712,8155000005
8.1.5.50.01.00-4,(-) Contrato de Câmbio - Compra de Moeda Estrangeira,,-,8155001004
8.1.5.50.02.00-3,(-) Contrato de Câmbio - Venda de Moeda Estrangeira,,-,8155002003
8.1.5.50.05.00-0,(-) Instrumentos Financeiros Derivativos - Hedge de Carteira de Ativos - LIG,,-,8155005000
8.1.5.50.06.00-9,(-) Contratos de Compra de Ouro,,-,8155006009
8.1.5.50.07.00-8,(-) Contratos de Venda de Ouro,,-,8155007008
8.1.5.50.11.00-1,(-) Operações de Swap,,-,8155011001
8.1.5.50.21.00-8,(-) Compras a Termo,,-,8155021008
8.1.5.50.25.00-4,(-) Vendas a Termo,,-,8155025004
8.1.5.50.31.00-5,(-) Futuro,,-,8155031005
8.1.5.50.39.00-7,(-) Opções - Ações,,-,8155039007
8.1.5.50.42.00-1,"(-) Opções - Outros Ativos, Exceto Ações",,-,8155042001
8.1.5.50.60.00-7,(-) Derivativos de Crédito,,-,8155060007
8.1.5.50.90.00-8,(-) Outros Instrumentos Financeiros Derivativos,,-,8155090008
8.1.6.00.00.00-7,(-) Despesas de Investimentos,,-,8160000007
8.1.6.10.00.00-6,(-) DESPESAS DE AJUSTES EM INVESTIMENTOS NO EXTERIOR,,712,8161000006
8.1.6.20.00.00-5,"(-) DESPESAS DE AJUSTES EM PARTICIPAÇÕES EM COLIGADAS, CONTROLADAS E CONTROLADAS EM CONJUNTO NO PAÍS",,712,8162000005
8.1.6.23.00.00-4,(-) DESPESAS DE AJUSTES A VALOR JUSTO EM INVESTIMENTOS MANTIDOS PARA VENDA,,712,8162300004
8.1.6.25.00.00-0,(-) PERDAS NA ALIENAÇÃO DE INVESTIMENTOS,,712,8162500000
8.1.6.30.00.00-4,(-) DESPESAS COM PERDAS POR REDUÇÃO A VALOR RECUPERÁVEL,,712,8163000004
8.1.6.30.10.00-1,(-) Perdas Redução Valor Recuperável Ágio Baseado Expectativa Rentabilidade Futura,,-,8163010001
8.1.6.30.20.00-8,(-) Perdas Redução Valor Recuperável - Diferença entre o Valor Justo e o Valor Contábil,,-,8163020008
8.1.6.30.30.00-5,(-) Perdas Redução Valor Recuperável - Ativos e Passivos Não Registrados na Investida,,-,8163030005
8.1.6.30.90.00-7,(-) Outras Perdas por Redução ao Valor Recuperável,,-,8163090007
8.1.6.50.00.00-2,(-) DESPESAS DE PROPRIEDADES PARA INVESTIMENTO,,712,8165000002
8.1.6.50.10.00-9,(-) Ajuste Negativo ao Valor Justo,,-,8165010009
8.1.6.50.20.00-6,(-) Depreciação,,-,8165020006
8.1.6.50.30.00-3,(-) Redução ao Valor Recuperável,,-,8165030003
8.1.6.50.90.00-5,(-) Outras Despesas de Propriedades para Investimento,,-,8165090005
8.1.7.00.00.00-4,(-) Despesas Administrativas,,-,8170000004
8.1.7.03.00.00-3,"(-) DESPESAS DE ÁGUA, ENERGIA E GÁS",,712,8170300003
8.1.7.06.00.00-2,(-) DESPESAS DE ALUGUÉIS,,712,8170600002
8.1.7.12.00.00-9,(-) DESPESAS DE COMUNICAÇÕES,,712,8171200009
8.1.7.15.00.00-8,(-) DESPESAS DE CONTRIBUIÇÕES FILANTRÓPICAS,,712,8171500008
8.1.7.18.00.00-7,(-) DESPESAS DE HONORÁRIOS,,712,8171800007
8.1.7.18.10.00-4,(-) Conselho Fiscal,,-,8171810004
8.1.7.18.30.00-8,(-) Diretoria e Conselho de Administração,,-,8171830008
8.1.7.21.00.00-5,(-) DESPESAS DE MANUTENÇÃO E CONSERVAÇÃO DE BENS,,712,8172100005
8.1.7.21.10.00-2,(-) Ativo Imobilizado,,-,8172110002
8.1.7.21.20.00-9,(-) Ativos Não Financeiros Mantidos para Venda - Próprios,,-,8172120009
8.1.7.21.30.00-6,(-) Ativos Não Financeiros Mantidos para Venda - Recebidos,,-,8172130006
8.1.7.21.40.00-3,(-) Bens Alugados,,-,8172140003
8.1.7.21.90.00-8,(- ) Outros,,-,8172190008
8.1.7.24.00.00-4,(-) DESPESAS DE MATERIAL,,712,8172400004
8.1.7.27.00.00-3,(-) DESPESAS DE PESSOAL - BENEFÍCIOS,,712,8172700003
8.1.7.30.00.00-1,(-) DESPESAS DE PESSOAL - ENCARGOS SOCIAIS,,712,8173000001
8.1.7.30.10.00-8,(-) Fundo de Garantia do Tempo de Serviço,,-,8173010008
8.1.7.30.50.00-6,(-) Previdência Social,,-,8173050006
8.1.7.30.60.00-3,(-) Previdência Complementar,,-,8173060003
8.1.7.30.99.00-5,(-) Outras,,-,8173099005
8.1.7.33.00.00-0,(-) DESPESAS DE PESSOAL - PROVENTOS,,712,8173300000
8.1.7.36.00.00-9,(-) DESPESAS DE PESSOAL - TREINAMENTO,,712,8173600009
8.1.7.37.00.00-2,(-) DESPESAS DE REMUNERAÇÃO DE ESTAGIÁRIOS,,712,8173700002
8.1.7.39.00.00-8,(-) DESPESAS DE PROCESSAMENTO DE DADOS,,712,8173900008
8.1.7.42.00.00-6,(-) DESPESAS DE PROMOÇÕES E RELAÇÕES PÚBLICAS,,712,8174200006
8.1.7.45.00.00-5,(-) DESPESAS DE PROPAGANDA E PUBLICIDADE,,712,8174500005
8.1.7.48.00.00-4,(-) DESPESAS DE PUBLICAÇÕES,,712,8174800004
8.1.7.51.00.00-2,(-) DESPESAS DE SEGUROS,,712,8175100002
8.1.7.54.00.00-1,(-) DESPESAS DE SERVIÇOS DO SISTEMA FINANCEIRO,,712,8175400001
8.1.7.57.00.00-0,(-) DESPESAS DE SERVIÇOS DE TERCEIROS,,712,8175700000
8.1.7.60.00.00-8,(-) DESPESAS DE SERVIÇOS DE VIGILÂNCIA E SEGURANÇA,,712,8176000008
8.1.7.63.00.00-7,(-) DESPESAS DE SERVIÇOS TÉCNICOS ESPECIALIZADOS,,712,8176300007
8.1.7.66.00.00-6,(-) DESPESAS DE TRANSPORTE,,712,8176600006
8.1.7.69.00.00-5,(-) DESPESAS TRIBUTÁRIAS,,712,8176900005
8.1.7.72.00.00-3,(-) DESPESAS DE VIAGEM AO EXTERIOR,,712,8177200003
8.1.7.75.00.00-2,(-) DESPESAS DE VIAGEM NO PAÍS,,712,8177500002
8.1.7.77.00.00-8,(-) DESPESAS DE MULTAS APLICADAS PELO BANCO CENTRAL,,712,8177700008
8.1.7.81.00.00-9,(-) DESPESAS DE TAXA DE ADMINISTRAÇÃO DO FUNDO,,712,8178100009
8.1.7.99.00.00-2,(-) OUTRAS DESPESAS ADMINISTRATIVAS,,712,8179900002
8.1.8.00.00.00-1,(-) Aprovisionamentos e Ajustes Patrimoniais,,-,8180000001
8.1.8.10.00.00-0,(-) DESPESAS DE AMORTIZAÇÃO,,712,8181000000
8.1.8.10.21.00-3,(-) Direitos Relativos a Carteiras de Clientes,,-,8181021003
8.1.8.10.22.00-2,(-) Sistemas de Processamento de Dados,,-,8181022002
8.1.8.10.23.00-1,(-) Sistemas de Comunicação e de Segurança,,-,8181023001
8.1.8.10.24.00-0,(-) Marcas,,-,8181024000
8.1.8.10.25.00-9,(-) Licenças e Direitos Autorais e de Uso,,-,8181025009
8.1.8.10.26.00-8,(-) Direitos de Exclusividade ou Preferência,,-,8181026008
8.1.8.10.27.00-7,(-) Patentes,,-,8181027007
8.1.8.10.28.00-6,(-) Direitos de uso,,-,8181028006
8.1.8.10.30.00-1,(-) Despesas de Amortização Ágio Baseado em Expectativa de Rentabilidade Futura,,-,8181030001
8.1.8.10.35.00-6,(-) Despesas de Amortização Diferença entre o Valor Justo e o Valor Contábil de Ativos e Passivos,,-,8181035006
8.1.8.10.38.00-3,(-) Despesas de Amortização Ativos e Passivos Não Registrados na Investida,,-,8181038003
8.1.8.10.90.00-3,(-) Outros,,-,8181090003
8.1.8.20.00.00-9,(-) DESPESAS DE DEPRECIAÇÃO,,712,8182000009
8.1.8.20.20.00-3,(-) Instalações,,-,8182020003
8.1.8.20.30.00-0,(-) Móveis e Equipamentos,,-,8182030000
8.1.8.20.40.00-7,(-) Veículos,,-,8182040007
8.1.8.20.50.00-4,(-) Benfeitorias em Imóveis de Terceiros,,-,8182050004
8.1.8.20.60.00-1,(-) Imóveis Edificações,,-,8182060001
8.1.8.20.70.00-8,(-) Obras de Arte,,-,8182070008
8.1.8.20.80.00-5,(-) Direitos de Uso,,-,8182080005
8.1.8.20.90.00-2,(-) Outros Imobilizados em Uso,,-,8182090002
8.1.8.25.00.00-4,(-) PERDAS POR REDUÇÃO AO VALOR RECUPERÁVEL DE ATIVOS DE USO,,712,8182500004
8.1.8.25.10.00-1,(-) Ativo Imobilizado,,-,8182510001
8.1.8.25.20.00-8,(-) Ativo Intangível,,-,8182520008
8.1.9.00.00.00-8,(-) Outras Despesas Operacionais,,-,8190000008
8.1.9.04.00.00-0,DESPESAS DE PRESTAÇÃO DE SERVIÇOS DE ATIVOS VIRTUAIS,,712,8190400000
8.1.9.10.00.00-7,(-) DESPESAS DE ADMINISTRAÇÃO DE FUNDOS E PROGRAMAS SOCIAIS,,712,8191000007
8.1.9.12.00.00-3,(-) DESPESAS DE OBRIGAÇÕES POR OPERAÇÕES VINCULADAS À CESSÃO,,712,8191200003
8.1.9.12.10.00-0,(-) De Operações de Crédito,,-,8191210000
8.1.9.12.20.00-7,(-) De Operações de Arrendamento,,-,8191220007
8.1.9.12.30.00-4,(-) De Outras Operações com Características de Concessão de Crédito,,-,8191230004
8.1.9.12.40.00-1,(-) De Outros Ativos Financeiros,,-,8191240001
8.1.9.15.00.00-2,(-) PREJUÍZOS EM OPERAÇÕES DE VENDA OU DE TRANSFERÊNCIA DE ATIVOS FINANCEIROS,,712,8191500002
8.1.9.15.10.00-9,(-) De Operações de Crédito,,-,8191510009
8.1.9.15.20.00-6,(-) De Operações de Arrendamento,,-,8191520006
8.1.9.15.30.00-3,(-) De Outras Operações com Características de Concessão de Crédito,,-,8191530003
8.1.9.15.40.00-0,(-) De Outros Ativos Financeiros,,-,8191540000
8.1.9.16.00.00-5,(-) PREJUÍZO NA COMPRA OU VENDA DE MOEDA ESTRANGEIRA,,712,8191600005
8.1.9.18.00.00-1,(-) DESPESAS PELO RECEBIMENTO ANTECIPADO DE VALORES RELATIVOS A TRANSAÇÕES DE PAGAMENTO,,712,8191800001
8.1.9.18.10.00-8,(-) Por Recebimentos Antecipados de Operações Próprias,,-,8191810008
8.1.9.18.20.00-5,(-) Demais Recebimentos Antecipados,,-,8191820005
8.1.9.19.00.00-4,(-) DESPESAS COM SERVIÇOS ASSOCIADOS A TRANSAÇÕES DE PAGAMENTO,,712,8191900004
8.1.9.19.10.00-1,(-) Iniciação de Transação de Pagamento,,-,8191910001
8.1.9.19.20.00-8,(-) Processamento de Transações de Pagamento,,-,8191920008
8.1.9.19.30.00-5,(-) PIX,,-,8191930005
8.1.9.19.40.00-2,(-) Estorno ou Cancelamento,,-,8191940002
8.1.9.19.45.00-7,(-) Fraudes,,-,8191945007
8.1.9.19.50.00-9,(-) Despesa com Tarifa de Conectividade,,-,8191950009
8.1.9.19.99.00-8,(-) Outras Despesas Relacionadas a Transações de Pagamento,,-,8191999008
8.1.9.20.00.00-6,(-) DESPESAS DE ADMINISTRAÇÃO DE LOTERIAS,,712,8192000006
8.1.9.25.00.00-1,(-) DESPESAS DE IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA ISS,,712,8192500001
8.1.9.30.00.00-5,(-) DESPESAS DE CONTRIBUIÇÃO AO COFINS,,712,8193000005
8.1.9.33.00.00-4,(-) DESPESAS DE CONTRIBUIÇÃO AO PIS/PASEP,,712,8193300004
8.1.9.35.00.00-0,(-) DESPESAS DE AJUSTES DE PREÇOS DE TRANSFERÊNCIA,,-,8193500000
8.1.9.36.00.00-3,(-) DESPESAS DE CONTRIBUIÇÃO AO SFH,,712,8193600003
8.1.9.40.00.00-4,(-) DESPESAS DE CESSÃO DE CRÉDITOS DE ARRENDAMENTO,,712,8194000004
8.1.9.45.00.00-9,(-) DESPESAS DE CESSÃO DE CRÉDITOS DECORRENTES DE CONTRATOS DE EXPORTAÇÃO,,712,8194500009
8.1.9.50.00.00-3,(-) DESPESAS DE CESSÃO DE OPERAÇÕES DE CRÉDITO,,712,8195000003
8.1.9.52.00.00-9,(-) DESPESAS DE DESCONTOS CONCEDIDOS EM RENEGOCIAÇÕES,,712,8195200009
8.1.9.52.10.00-6,(-) Operações de Crédito,,-,8195210006
8.1.9.52.20.00-3,(-) Operações de Arrendamento,,-,8195220003
8.1.9.52.30.00-0,(-) Outras Operações com Características de Concessão de Crédito,,-,8195230000
8.1.9.56.00.00-1,(-) DESPESAS DE JUROS SOBRE O CAPITAL SOCIAL DE COOPERATIVAS,,712,8195600001
8.1.9.60.00.00-2,(-) DESPESAS DE OBRIGAÇÕES POR FUNDOS FINANCEIROS E DE DESENVOLVIMENTO,,712,8196000002
8.1.9.65.00.00-7,(-) DESPESAS DE RECURSOS DO PROAGRO,,712,8196500007
8.1.9.77.00.00-2,(-) DESPESAS DE DIREITOS ESPECÍFICOS DE CONTROLADAS NÃO SUJEITAS A AUTORIZAÇÃO DO BANCO CENTRAL,,712,8197700002
8.1.9.78.00.00-5,(-) DESPESAS DE OBRIGAÇÕES ESPECIFICAS DE CONTROLADAS NÃO SUJEITAS A AUTORIZAÇÃO DO BANCO CENTRAL,,712,8197800005
8.1.9.81.00.00-3,(-) ALUGUEL DE EQUIPAMENTOS DE TRANSAÇÃO DE PAGAMENTOS,,712,8198100003
8.1.9.86.00.00-8,(-) DISPÊNDIOS DE DEPÓSITOS INTERCOOPERATIVOS,,712,8198600008
8.1.9.87.00.00-1,(-) DESPESAS COM EMPRÉSTIMOS DE INSTRUMENTOS FINANCEIROS,,712,8198700001
8.1.9.88.00.00-4,(-) DESPESAS DE OUTROS ATIVOS NÃO FINANCEIROS AVALIADOS A VALOR JUSTO,,712,8198800004
8.1.9.88.10.00-1,(-) Commodities,,-,8198810001
8.1.9.88.20.00-8,(-) Ouro,,-,8198820008
8.1.9.88.30.00-5,(-) Ativos de Sustentabilidade,,-,8198830005
8.1.9.88.45.00-7,(-) Ativos Virtuais,,-,8198845007
8.1.9.88.70.00-3,(-) Obras de Arte,,-,8198870003
8.1.9.88.99.00-8,(-) Outros,,-,8198899008
8.1.9.90.00.00-9,(-) DESPESAS DE ATUALIZAÇÃO DE IMPOSTOS E CONTRIBUIÇÕES,,-,8199000009
8.1.9.90.10.00-6,(-) Impostos e Contribuições Sobre Lucros,,-,8199010006
8.1.9.90.20.00-3,(-) Impostos e Contribuições Sobre Salários,,-,8199020003
8.1.9.90.30.00-0,(-) Impostos e Contribuições Sobre Serviços de Terceiros,,-,8199030000
8.1.9.90.90.00-2,(-) Outros,,-,8199090002
8.1.9.91.00.00-2,(-) DESPESAS DE AJUSTE DE VARIAÇÃO CAMBIAL,,712,8199100002
8.1.9.91.11.00-8,(-) Disponibilidades,,-,8199111008
8.1.9.91.12.00-7,(-) Aplicações Interfinanceiras de Liquidez,,-,8199112007
8.1.9.91.13.00-6,"(-) Títulos e Valores Mobiliários, Exceto Derivativos",,-,8199113006
8.1.9.91.15.00-4,(-) Transações de Pagamento,,-,8199115004
8.1.9.91.15.10-7,(-) Transações de Pagamento - Recebíveis de Usuários Finais,,-,8199115107
8.1.9.91.15.20-0,(-) Demais Ativos Financeiros Relacionados a Transações de Pagamento,,-,8199115200
8.1.9.91.16.00-3,(-) Operações de Crédito,,-,8199116003
8.1.9.91.17.00-2,(-) Operações de Arrendamento,,-,8199117002
8.1.9.91.18.00-1,(-) Outras Operações com Características de Concessão de Crédito,,-,8199118001
8.1.9.91.19.00-0,(-) Outros Ativos Financeiros,,-,8199119000
8.1.9.91.41.00-9,(-) Depósitos,,-,8199141009
8.1.9.91.42.00-8,(-) Obrigações por Operações Compromissadas,,-,8199142008
8.1.9.91.43.00-7,(-) Outros Instrumentos de Dívida,,-,8199143007
8.1.9.91.43.10-0,(-) Instrumentos Elegíveis a Capital Principal,,-,8199143100
8.1.9.91.43.20-3,(-) Instrumentos Elegíveis a Capital Complementar,,-,8199143203
8.1.9.91.43.30-6,(-) Instrumentos Elegíveis a Capital Nível II,,-,8199143306
8.1.9.91.43.90-4,(-) Outros Instrumentos Com e Sem Cláusula de Subordinação,,-,8199143904
8.1.9.91.45.00-5,(-) Obrigações por Empréstimos e Repasses,,-,8199145005
8.1.9.91.49.00-1,(-) Outros Passivos Financeiros,,-,8199149001
8.1.9.92.00.00-5,(-) DESPESAS DE PROVISÃO PARA RISCO DE CRÉDITO,,712,8199200005
8.1.9.92.12.00-0,(-) Aplicações Interfinanceiras de Liquidez,,-,8199212000
8.1.9.92.13.00-9,"(-) Títulos e Valores Mobiliários, Exceto Derivativos",,-,8199213009
8.1.9.92.14.00-8,(-) Relações Interfinanceiras,,-,8199214008
8.1.9.92.14.10-1,(-) Transações de Pagamento,,-,8199214101
8.1.9.92.14.90-5,(-) Outros,,-,8199214905
8.1.9.92.16.00-6,(-) Operações de Crédito,,-,8199216006
8.1.9.92.17.00-5,(-) Operações de Arrendamento,,-,8199217005
8.1.9.92.18.00-4,(-) Outras Operações com Características de Concessão de Crédito,,-,8199218004
8.1.9.92.19.00-3,(-) Outros Ativos Financeiros,,-,8199219003
8.1.9.92.19.10-6,(-) Transações de Pagamento - Usuários Finais,,-,8199219106
8.1.9.92.19.90-0,(-) Outros,,-,8199219900
8.1.9.92.81.00-0,(-) Compromissos de Crédito e Créditos a Liberar,,-,8199281000
8.1.9.92.83.00-8,(-) Garantias Financeiras Prestadas,,-,8199283008
8.1.9.93.00.00-8,(-) DESPESAS DE AJUSTE A VALOR JUSTO,,712,8199300008
8.1.9.93.12.00-3,(-) Aplicações Interfinanceiras de Liquidez,,-,8199312003
8.1.9.93.13.00-2,"(-) Títulos e Valores Mobiliários, Exceto Derivativos",,-,8199313002
8.1.9.93.16.00-9,(-) Operações de Crédito,,-,8199316009
8.1.9.93.18.00-7,(-) Outras Operações com Características de Concessão de Crédito,,-,8199318007
8.1.9.93.19.00-6,(-) Outros Ativos Financeiros,,-,8199319006
8.1.9.93.42.00-4,(-) Obrigações por Operações Compromissadas - Venda de Títulos de Livre Movimentação,,-,8199342004
8.1.9.93.49.00-7,(-) Outros Passivos Financeiros,,-,8199349007
8.1.9.93.88.00-6,(-) Obrigações por Empréstimos de Instrumentos Financeiros,,-,8199388006
8.1.9.94.00.00-1,(-) DESPESAS DE AJUSTE DE HEDGE DE VALOR JUSTO,,712,8199400001
8.1.9.94.12.00-6,(-) Aplicações Interfinanceiras de Liquidez,,-,8199412006
8.1.9.94.13.00-5,"(-) Títulos e Valores Mobiliários, Exceto Derivativos",,-,8199413005
8.1.9.94.16.00-2,(-) Operações de Crédito,,-,8199416002
8.1.9.94.17.00-1,(-) Operações de Arrendamento,,-,8199417001
8.1.9.94.18.00-0,(-) Outras Operações com Características de Concessão de Crédito,,-,8199418000
8.1.9.94.19.00-9,(-) Outros Ativos Financeiros,,-,8199419009
8.1.9.94.41.00-8,(-) Depósitos,,-,8199441008
8.1.9.94.42.00-7,(-) Obrigações por Operações Compromissadas,,-,8199442007
8.1.9.94.43.00-6,(-) Outros Instrumentos de Dívida,,-,8199443006
8.1.9.94.43.10-9,(-) Instrumentos Elegíveis a Capital Principal,,-,8199443109
8.1.9.94.43.20-2,(-) Instrumentos Elegíveis a Capital Complementar,,-,8199443202
8.1.9.94.43.30-5,(-) Instrumentos Elegíveis a Capital Nível II,,-,8199443305
8.1.9.94.43.90-3,(-) Outros Instrumentos Com e Sem Cláusula de Subordinação,,-,8199443903
8.1.9.94.44.00-5,(-) Obrigações por Empréstimos e Repasses,,-,8199444005
8.1.9.94.49.00-0,(-) Outros Passivos Financeiros,,-,8199449000
8.1.9.95.00.00-4,(-) DESPESAS DE PROVISÕES PASSIVAS NÃO ASSOCIADAS AO RISCO DE CRÉDITO,,712,8199500004
8.1.9.95.10.00-1,(-) Contingências,,-,8199510001
8.1.9.95.10.10-4,(-) Trabalhistas,,-,8199510104
8.1.9.95.10.20-7,(-) Fiscais,,-,8199510207
8.1.9.95.10.30-0,(-) Cíveis,,-,8199510300
8.1.9.95.10.90-8,(-) Outras,,-,8199510908
8.1.9.95.20.00-8,(-) Outras,,-,8199520008
8.1.9.96.00.00-7,(-) CUSTOS DE TRANSAÇÃO,,712,8199600007
8.1.9.96.10.00-4,(-) Instrumentos Financeiros - Custo Amortizado,,-,8199610004
8.1.9.96.20.00-1,(-) Instrumentos Financeiros - Valor Justo em Outros Resultados Abrangentes,,-,8199620001
8.1.9.96.30.00-8,(-) Instrumentos Financeiros - Valor Justo no Resultado,,-,8199630008
8.1.9.98.00.00-3,(-) DESPESAS COM FRAUDES,,712,8199800003
8.1.9.98.10.00-0,(-) Fraudes Internas,,-,8199810000
